antecedent,consequent,support,confidence,lift
['32'],['34'],0.14,0.49,1.02
['34'],['32'],0.14,0.29,1.02
['11'],['19'],0.08,0.47,1.18
['19'],['11'],0.08,0.21,1.18
['32'],['49'],0.09,0.3,1.07
['49'],['32'],0.09,0.31,1.07
['34'],['11'],0.1,0.2,1.1
['11'],['34'],0.1,0.53,1.1
['18'],['14'],0.31,0.57,1.06
['14'],['18'],0.31,0.57,1.06
['19'],['38'],0.08,0.21,1.11
['38'],['19'],0.08,0.44,1.11
['32'],['1'],0.11,0.39,1.04
['1'],['32'],0.11,0.3,1.04
['18'],['38'],0.11,0.2,1.03
['38'],['18'],0.11,0.55,1.03
['32'],['11'],0.06,0.2,1.12
['11'],['32'],0.06,0.32,1.12
['49'],['34'],0.14,0.49,1.01
['34'],['49'],0.14,0.28,1.01
['32'],['18'],0.16,0.56,1.04
['18'],['32'],0.16,0.3,1.04
['49'],['18'],0.16,0.56,1.04
['18'],['49'],0.16,0.29,1.04
['18'],['19'],0.23,0.42,1.07
['19'],['18'],0.23,0.58,1.07
['34'],['30'],0.19,0.4,1.05
['30'],['34'],0.19,0.51,1.05
['1'],['18'],0.22,0.6,1.11
['18'],['1'],0.22,0.42,1.11
['32'],['38'],0.05,0.18,0.93
['38'],['32'],0.05,0.27,0.93
['49'],['28'],0.06,0.23,1.02
['28'],['49'],0.06,0.29,1.02
['18'],['5'],0.08,0.15,1.06
['5'],['18'],0.08,0.57,1.06
['1'],['5'],0.05,0.14,0.98
['5'],['1'],0.05,0.37,0.98
['5'],['30'],0.06,0.42,1.1
['30'],['5'],0.06,0.15,1.1
['5'],['14'],0.08,0.59,1.09
['14'],['5'],0.08,0.15,1.09
['18'],['3'],0.09,0.16,1.02
['3'],['18'],0.09,0.55,1.02
['1'],['3'],0.06,0.17,1.1
['3'],['1'],0.06,0.42,1.1
['1'],['37'],0.06,0.16,1.03
['37'],['1'],0.06,0.39,1.03
['14'],['31'],0.07,0.13,1.07
['31'],['14'],0.07,0.58,1.07
['18'],['37'],0.09,0.17,1.04
['37'],['18'],0.09,0.56,1.04
['18'],['31'],0.06,0.11,0.98
['31'],['18'],0.06,0.53,0.98
['24'],['30'],0.05,0.38,0.98
['30'],['24'],0.05,0.14,0.98
['34'],['5'],0.07,0.15,1.08
['5'],['34'],0.07,0.52,1.08
['24'],['14'],0.08,0.57,1.06
['14'],['24'],0.08,0.15,1.06
['34'],['21'],0.1,0.21,1.08
['21'],['34'],0.1,0.52,1.08
['24'],['34'],0.07,0.5,1.05
['34'],['24'],0.07,0.15,1.05
['16'],['18'],0.21,0.57,1.07
['18'],['16'],0.21,0.39,1.07
['18'],['21'],0.12,0.21,1.1
['21'],['18'],0.12,0.59,1.1
['16'],['24'],0.06,0.16,1.16
['24'],['16'],0.06,0.42,1.16
['16'],['11'],0.07,0.18,1.0
['11'],['16'],0.07,0.36,1.0
['24'],['18'],0.08,0.56,1.04
['18'],['24'],0.08,0.14,1.04
['34'],['31'],0.06,0.12,1.05
['31'],['34'],0.06,0.5,1.05
['16'],['21'],0.08,0.21,1.07
['21'],['16'],0.08,0.39,1.07
['21'],['14'],0.11,0.56,1.03
['14'],['21'],0.11,0.2,1.03
['21'],['30'],0.08,0.42,1.08
['30'],['21'],0.08,0.21,1.08
['30'],['15'],0.08,0.22,1.11
['15'],['30'],0.08,0.43,1.11
['32'],['46'],0.08,0.27,1.08
['46'],['32'],0.08,0.31,1.08
['1'],['15'],0.07,0.19,0.94
['15'],['1'],0.07,0.36,0.94
['4'],['38'],0.05,0.2,1.05
['38'],['4'],0.05,0.29,1.05
['4'],['46'],0.06,0.23,0.94
['46'],['4'],0.06,0.26,0.94
['4'],['15'],0.05,0.18,0.93
['15'],['4'],0.05,0.25,0.93
['32'],['4'],0.09,0.3,1.12
['4'],['32'],0.09,0.32,1.12
['32'],['15'],0.06,0.21,1.06
['15'],['32'],0.06,0.31,1.06
['44'],['30'],0.1,0.42,1.08
['30'],['44'],0.1,0.27,1.08
['32'],['44'],0.07,0.23,0.95
['44'],['32'],0.07,0.27,0.95
['4'],['30'],0.12,0.43,1.11
['30'],['4'],0.12,0.3,1.11
['1'],['44'],0.1,0.26,1.04
['44'],['1'],0.1,0.39,1.04
['4'],['44'],0.07,0.25,1.03
['44'],['4'],0.07,0.28,1.03
['44'],['46'],0.06,0.26,1.05
['46'],['44'],0.06,0.26,1.05
['1'],['4'],0.12,0.31,1.12
['4'],['1'],0.12,0.42,1.12
['1'],['46'],0.09,0.24,0.98
['46'],['1'],0.09,0.37,0.98
['46'],['30'],0.11,0.43,1.12
['30'],['46'],0.11,0.28,1.12
['0'],['18'],0.11,0.55,1.03
['18'],['0'],0.11,0.2,1.03
['16'],['39'],0.09,0.24,1.1
['39'],['16'],0.09,0.4,1.1
['18'],['47'],0.07,0.13,1.05
['47'],['18'],0.07,0.56,1.05
['18'],['39'],0.13,0.23,1.07
['39'],['18'],0.13,0.57,1.07
['16'],['0'],0.07,0.19,0.96
['0'],['16'],0.07,0.35,0.96
['18'],['26'],0.16,0.3,1.06
['26'],['18'],0.16,0.57,1.06
['33'],['18'],0.06,0.55,1.02
['18'],['33'],0.06,0.1,1.02
['34'],['26'],0.14,0.29,1.05
['26'],['34'],0.14,0.51,1.05
['26'],['21'],0.05,0.19,0.98
['21'],['26'],0.05,0.27,0.98
['34'],['20'],0.07,0.15,0.98
['20'],['34'],0.07,0.47,0.98
['18'],['20'],0.09,0.17,1.11
['20'],['18'],0.09,0.6,1.11
['33'],['34'],0.05,0.51,1.05
['34'],['33'],0.05,0.11,1.05
['42'],['26'],0.07,0.31,1.11
['26'],['42'],0.07,0.25,1.11
['34'],['12'],0.13,0.27,1.07
['12'],['34'],0.13,0.51,1.07
['42'],['6'],0.09,0.38,1.0
['6'],['42'],0.09,0.23,1.0
['42'],['12'],0.06,0.26,1.04
['12'],['42'],0.06,0.23,1.04
['42'],['34'],0.12,0.51,1.07
['34'],['42'],0.12,0.24,1.07
['35'],['30'],0.05,0.41,1.05
['30'],['35'],0.05,0.14,1.05
['29'],['6'],0.08,0.43,1.15
['6'],['29'],0.08,0.21,1.15
['12'],['30'],0.11,0.43,1.13
['30'],['12'],0.11,0.28,1.13
['34'],['35'],0.07,0.14,1.06
['35'],['34'],0.07,0.51,1.06
['26'],['30'],0.12,0.42,1.1
['30'],['26'],0.12,0.31,1.1
['26'],['6'],0.11,0.39,1.04
['6'],['26'],0.11,0.29,1.04
['29'],['30'],0.07,0.38,0.99
['30'],['29'],0.07,0.18,0.99
['30'],['6'],0.15,0.4,1.06
['6'],['30'],0.15,0.41,1.06
['35'],['6'],0.05,0.39,1.03
['6'],['35'],0.05,0.14,1.03
['26'],['12'],0.08,0.28,1.09
['12'],['26'],0.08,0.31,1.09
['26'],['11'],0.05,0.19,1.06
['11'],['26'],0.05,0.3,1.06
['11'],['6'],0.07,0.41,1.1
['6'],['11'],0.07,0.2,1.1
['34'],['29'],0.09,0.19,1.08
['29'],['34'],0.09,0.52,1.08
['12'],['6'],0.1,0.38,1.02
['6'],['12'],0.1,0.26,1.02
['34'],['6'],0.19,0.39,1.04
['6'],['34'],0.19,0.5,1.04
['48'],['1'],0.13,0.4,1.07
['1'],['48'],0.13,0.35,1.07
['32'],['21'],0.06,0.21,1.08
['21'],['32'],0.06,0.31,1.08
['0'],['46'],0.06,0.28,1.14
['46'],['0'],0.06,0.22,1.14
['46'],['6'],0.09,0.38,1.01
['6'],['46'],0.09,0.25,1.01
['19'],['6'],0.16,0.4,1.06
['6'],['19'],0.16,0.42,1.06
['19'],['46'],0.1,0.25,1.0
['46'],['19'],0.1,0.39,1.0
['21'],['46'],0.05,0.27,1.09
['46'],['21'],0.05,0.21,1.09
['38'],['6'],0.08,0.42,1.12
['6'],['38'],0.08,0.21,1.12
['0'],['19'],0.08,0.41,1.03
['19'],['0'],0.08,0.2,1.03
['19'],['21'],0.08,0.2,1.01
['21'],['19'],0.08,0.4,1.01
['16'],['46'],0.1,0.26,1.06
['46'],['16'],0.1,0.39,1.06
['21'],['6'],0.08,0.39,1.03
['6'],['21'],0.08,0.2,1.03
['24'],['6'],0.05,0.37,0.99
['6'],['24'],0.05,0.14,0.99
['48'],['6'],0.13,0.4,1.06
['6'],['48'],0.13,0.35,1.06
['24'],['1'],0.06,0.42,1.12
['1'],['24'],0.06,0.16,1.12
['1'],['21'],0.08,0.2,1.04
['21'],['1'],0.08,0.39,1.04
['18'],['6'],0.21,0.39,1.04
['6'],['18'],0.21,0.56,1.04
['48'],['0'],0.07,0.21,1.06
['0'],['48'],0.07,0.35,1.06
['24'],['19'],0.06,0.41,1.04
['19'],['24'],0.06,0.14,1.04
['32'],['6'],0.11,0.38,1.02
['6'],['32'],0.11,0.29,1.02
['48'],['38'],0.06,0.2,1.04
['38'],['48'],0.06,0.34,1.04
['1'],['6'],0.16,0.43,1.14
['6'],['1'],0.16,0.43,1.14
['48'],['21'],0.06,0.2,1.02
['21'],['48'],0.06,0.33,1.02
['18'],['46'],0.13,0.24,0.98
['46'],['18'],0.13,0.52,0.98
['48'],['18'],0.17,0.53,0.99
['18'],['48'],0.17,0.32,0.99
['0'],['1'],0.08,0.41,1.09
['1'],['0'],0.08,0.21,1.09
['16'],['6'],0.14,0.38,1.02
['6'],['16'],0.14,0.37,1.02
['0'],['6'],0.07,0.38,1.0
['6'],['0'],0.07,0.2,1.0
['48'],['46'],0.09,0.26,1.05
['46'],['48'],0.09,0.34,1.05
['32'],['0'],0.06,0.21,1.07
['0'],['32'],0.06,0.31,1.07
['16'],['26'],0.1,0.28,1.0
['26'],['16'],0.1,0.37,1.0
['16'],['15'],0.08,0.21,1.04
['15'],['16'],0.08,0.38,1.04
['26'],['15'],0.07,0.24,1.22
['15'],['26'],0.07,0.34,1.22
['6'],['15'],0.08,0.22,1.12
['15'],['6'],0.08,0.42,1.12
['14'],['6'],0.22,0.4,1.06
['6'],['14'],0.22,0.58,1.06
['26'],['28'],0.07,0.26,1.15
['28'],['26'],0.07,0.32,1.15
['14'],['15'],0.11,0.2,1.02
['15'],['14'],0.11,0.55,1.02
['1'],['26'],0.11,0.29,1.05
['26'],['1'],0.11,0.39,1.05
['28'],['6'],0.1,0.42,1.13
['6'],['28'],0.1,0.25,1.13
['26'],['14'],0.17,0.59,1.09
['14'],['26'],0.17,0.3,1.09
['0'],['30'],0.08,0.42,1.1
['30'],['0'],0.08,0.22,1.1
['0'],['14'],0.11,0.56,1.04
['14'],['0'],0.11,0.2,1.04
['48'],['5'],0.05,0.15,1.09
['5'],['48'],0.05,0.36,1.09
['48'],['26'],0.1,0.3,1.09
['26'],['48'],0.1,0.36,1.09
['0'],['26'],0.06,0.31,1.12
['26'],['0'],0.06,0.22,1.12
['18'],['2'],0.11,0.2,1.1
['2'],['18'],0.11,0.59,1.1
['2'],['14'],0.11,0.57,1.05
['14'],['2'],0.11,0.2,1.05
['34'],['2'],0.09,0.19,1.0
['2'],['34'],0.09,0.48,1.0
['1'],['2'],0.07,0.2,1.06
['2'],['1'],0.07,0.4,1.06
['49'],['46'],0.07,0.27,1.08
['46'],['49'],0.07,0.3,1.08
['32'],['12'],0.07,0.26,1.02
['12'],['32'],0.07,0.29,1.02
['48'],['49'],0.1,0.3,1.08
['49'],['48'],0.1,0.35,1.08
['12'],['14'],0.15,0.58,1.07
['14'],['12'],0.15,0.27,1.07
['16'],['12'],0.1,0.27,1.09
['12'],['16'],0.1,0.4,1.09
['16'],['49'],0.11,0.3,1.05
['49'],['16'],0.11,0.38,1.05
['33'],['14'],0.06,0.59,1.08
['14'],['33'],0.06,0.11,1.08
['48'],['12'],0.09,0.27,1.09
['12'],['48'],0.09,0.36,1.09
['46'],['14'],0.14,0.57,1.04
['14'],['46'],0.14,0.26,1.04
['12'],['46'],0.07,0.29,1.19
['46'],['12'],0.07,0.3,1.19
['49'],['12'],0.08,0.28,1.13
['12'],['49'],0.08,0.32,1.13
['49'],['39'],0.07,0.26,1.16
['39'],['49'],0.07,0.33,1.16
['14'],['23'],0.05,0.09,1.03
['23'],['14'],0.05,0.56,1.03
['30'],['39'],0.09,0.23,1.05
['39'],['30'],0.09,0.41,1.05
['34'],['15'],0.1,0.21,1.05
['15'],['34'],0.1,0.51,1.05
['41'],['6'],0.06,0.42,1.12
['6'],['41'],0.06,0.15,1.12
['41'],['14'],0.07,0.53,0.98
['14'],['41'],0.07,0.13,0.98
['14'],['39'],0.13,0.24,1.09
['39'],['14'],0.13,0.59,1.09
['49'],['6'],0.11,0.4,1.07
['6'],['49'],0.11,0.3,1.07
['34'],['46'],0.12,0.25,1.03
['46'],['34'],0.12,0.5,1.03
['34'],['23'],0.05,0.11,1.2
['23'],['34'],0.05,0.58,1.2
['34'],['39'],0.11,0.24,1.08
['39'],['34'],0.11,0.52,1.08
['41'],['30'],0.05,0.4,1.03
['30'],['41'],0.05,0.14,1.03
['41'],['34'],0.07,0.52,1.07
['34'],['41'],0.07,0.14,1.07
['49'],['15'],0.06,0.21,1.05
['15'],['49'],0.06,0.29,1.05
['41'],['18'],0.08,0.57,1.07
['18'],['41'],0.08,0.14,1.07
['46'],['39'],0.06,0.24,1.08
['39'],['46'],0.06,0.27,1.08
['18'],['15'],0.11,0.21,1.07
['15'],['18'],0.11,0.58,1.07
['6'],['39'],0.09,0.24,1.08
['39'],['6'],0.09,0.41,1.08
['4'],['12'],0.07,0.26,1.04
['12'],['4'],0.07,0.28,1.04
['12'],['15'],0.05,0.2,1.0
['15'],['12'],0.05,0.25,1.0
['18'],['12'],0.15,0.27,1.09
['12'],['18'],0.15,0.58,1.09
['18'],['4'],0.15,0.29,1.05
['4'],['18'],0.15,0.57,1.05
['1'],['39'],0.1,0.26,1.19
['39'],['1'],0.1,0.45,1.19
['16'],['4'],0.1,0.29,1.05
['4'],['16'],0.1,0.38,1.05
['49'],['4'],0.08,0.27,1.0
['4'],['49'],0.08,0.28,1.0
['4'],['39'],0.07,0.24,1.1
['39'],['4'],0.07,0.3,1.1
['28'],['12'],0.07,0.3,1.18
['12'],['28'],0.07,0.26,1.18
['0'],['12'],0.06,0.3,1.21
['12'],['0'],0.06,0.24,1.21
['1'],['12'],0.1,0.26,1.05
['12'],['1'],0.1,0.4,1.05
['19'],['12'],0.1,0.26,1.05
['12'],['19'],0.1,0.41,1.05
['3'],['6'],0.06,0.41,1.09
['6'],['3'],0.06,0.17,1.09
['1'],['29'],0.07,0.19,1.04
['29'],['1'],0.07,0.39,1.04
['34'],['44'],0.12,0.25,1.01
['44'],['34'],0.12,0.49,1.01
['16'],['44'],0.09,0.24,0.98
['44'],['16'],0.09,0.36,0.98
['44'],['12'],0.06,0.25,1.0
['12'],['44'],0.06,0.25,1.0
['44'],['6'],0.1,0.39,1.03
['6'],['44'],0.1,0.25,1.03
['18'],['44'],0.14,0.26,1.05
['44'],['18'],0.14,0.57,1.05
['0'],['44'],0.06,0.29,1.17
['44'],['0'],0.06,0.23,1.17
['20'],['6'],0.06,0.41,1.08
['6'],['20'],0.06,0.17,1.08
['19'],['20'],0.06,0.16,1.06
['20'],['19'],0.06,0.42,1.06
['0'],['34'],0.1,0.52,1.08
['34'],['0'],0.1,0.21,1.08
['16'],['20'],0.06,0.18,1.16
['20'],['16'],0.06,0.42,1.16
['19'],['15'],0.08,0.2,1.0
['15'],['19'],0.08,0.39,1.0
['26'],['19'],0.12,0.41,1.05
['19'],['26'],0.12,0.29,1.05
['20'],['14'],0.09,0.58,1.06
['14'],['20'],0.09,0.16,1.06
['26'],['44'],0.07,0.26,1.05
['44'],['26'],0.07,0.29,1.05
['44'],['14'],0.14,0.55,1.02
['14'],['44'],0.14,0.25,1.02
['19'],['44'],0.1,0.26,1.04
['44'],['19'],0.1,0.41,1.04
['2'],['4'],0.05,0.29,1.05
['4'],['2'],0.05,0.2,1.05
['32'],['26'],0.09,0.3,1.08
['26'],['32'],0.09,0.31,1.08
['19'],['5'],0.06,0.14,1.0
['5'],['19'],0.06,0.39,1.0
['26'],['39'],0.05,0.2,0.89
['39'],['26'],0.05,0.25,0.89
['37'],['6'],0.06,0.37,0.98
['6'],['37'],0.06,0.16,0.98
['43'],['14'],0.08,0.58,1.07
['14'],['43'],0.08,0.14,1.07
['2'],['6'],0.07,0.4,1.07
['6'],['2'],0.07,0.2,1.07
['18'],['43'],0.07,0.14,1.06
['43'],['18'],0.07,0.57,1.06
['44'],['39'],0.06,0.23,1.07
['39'],['44'],0.06,0.26,1.07
['26'],['38'],0.05,0.18,0.94
['38'],['26'],0.05,0.26,0.94
['32'],['39'],0.06,0.21,0.95
['39'],['32'],0.06,0.27,0.95
['1'],['43'],0.05,0.13,1.01
['43'],['1'],0.05,0.38,1.01
['43'],['6'],0.06,0.43,1.13
['6'],['43'],0.06,0.15,1.13
['34'],['37'],0.09,0.18,1.14
['37'],['34'],0.09,0.55,1.14
['32'],['2'],0.06,0.2,1.05
['2'],['32'],0.06,0.3,1.05
['49'],['2'],0.06,0.21,1.1
['2'],['49'],0.06,0.31,1.1
['34'],['4'],0.14,0.29,1.08
['4'],['34'],0.14,0.52,1.08
['19'],['39'],0.08,0.21,0.98
['39'],['19'],0.08,0.39,0.98
['5'],['6'],0.06,0.4,1.05
['6'],['5'],0.06,0.15,1.05
['16'],['43'],0.05,0.14,1.07
['43'],['16'],0.05,0.39,1.07
['34'],['43'],0.07,0.14,1.04
['43'],['34'],0.07,0.5,1.04
['2'],['19'],0.07,0.37,0.95
['19'],['2'],0.07,0.18,0.95
['26'],['4'],0.08,0.29,1.05
['4'],['26'],0.08,0.29,1.05
['34'],['3'],0.08,0.16,1.02
['3'],['34'],0.08,0.49,1.02
['4'],['14'],0.15,0.55,1.01
['14'],['4'],0.15,0.28,1.01
['4'],['6'],0.1,0.37,0.98
['6'],['4'],0.1,0.27,0.98
['49'],['26'],0.08,0.28,0.99
['26'],['49'],0.08,0.28,0.99
['43'],['19'],0.05,0.39,0.97
['19'],['43'],0.05,0.13,0.97
['16'],['2'],0.07,0.2,1.05
['2'],['16'],0.07,0.38,1.05
['49'],['44'],0.07,0.26,1.04
['44'],['49'],0.07,0.29,1.04
['19'],['4'],0.11,0.28,1.03
['4'],['19'],0.11,0.41,1.03
['12'],['39'],0.06,0.23,1.03
['39'],['12'],0.06,0.26,1.03
['0'],['49'],0.06,0.3,1.06
['49'],['0'],0.06,0.21,1.06
['49'],['29'],0.06,0.2,1.11
['29'],['49'],0.06,0.31,1.11
['42'],['4'],0.06,0.29,1.05
['4'],['42'],0.06,0.24,1.05
['1'],['42'],0.09,0.24,1.04
['42'],['1'],0.09,0.39,1.04
['42'],['39'],0.05,0.23,1.06
['39'],['42'],0.05,0.24,1.06
['42'],['46'],0.06,0.27,1.09
['46'],['42'],0.06,0.25,1.09
['2'],['12'],0.05,0.28,1.1
['12'],['2'],0.05,0.2,1.1
['12'],['21'],0.05,0.2,1.03
['21'],['12'],0.05,0.26,1.03
['20'],['30'],0.06,0.39,1.03
['30'],['20'],0.06,0.16,1.03
['48'],['39'],0.07,0.22,1.02
['39'],['48'],0.07,0.33,1.02
['42'],['18'],0.13,0.57,1.06
['18'],['42'],0.13,0.24,1.06
['48'],['4'],0.1,0.3,1.11
['4'],['48'],0.1,0.36,1.11
['30'],['47'],0.05,0.14,1.12
['47'],['30'],0.05,0.43,1.12
['29'],['14'],0.1,0.57,1.04
['14'],['29'],0.1,0.19,1.04
['14'],['47'],0.08,0.14,1.1
['47'],['14'],0.08,0.6,1.1
['16'],['29'],0.07,0.19,1.08
['29'],['16'],0.07,0.39,1.08
['34'],['47'],0.06,0.13,1.02
['47'],['34'],0.06,0.49,1.02
['2'],['30'],0.07,0.4,1.05
['30'],['2'],0.07,0.19,1.05
['18'],['29'],0.1,0.19,1.03
['29'],['18'],0.1,0.56,1.03
['10'],['14'],0.05,0.61,1.13
['14'],['10'],0.05,0.1,1.13
['28'],['44'],0.05,0.23,0.93
['44'],['28'],0.05,0.21,0.93
['28'],['46'],0.06,0.27,1.11
['46'],['28'],0.06,0.25,1.11
['1'],['20'],0.07,0.19,1.2
['20'],['1'],0.07,0.45,1.2
['35'],['19'],0.06,0.42,1.05
['19'],['35'],0.06,0.14,1.05
['48'],['2'],0.07,0.2,1.1
['2'],['48'],0.07,0.36,1.1
['2'],['46'],0.05,0.29,1.16
['46'],['2'],0.05,0.22,1.16
['18'],['35'],0.08,0.14,1.07
['35'],['18'],0.08,0.57,1.07
['19'],['47'],0.05,0.13,1.01
['47'],['19'],0.05,0.4,1.01
['41'],['19'],0.06,0.46,1.17
['19'],['41'],0.06,0.16,1.17
['35'],['14'],0.07,0.56,1.03
['14'],['35'],0.07,0.14,1.03
['32'],['29'],0.05,0.18,1.03
['29'],['32'],0.05,0.3,1.03
['43'],['30'],0.06,0.42,1.09
['30'],['43'],0.06,0.14,1.09
['49'],['42'],0.07,0.24,1.04
['42'],['49'],0.07,0.29,1.04
['48'],['41'],0.05,0.16,1.17
['41'],['48'],0.05,0.38,1.17
['48'],['34'],0.16,0.48,1.01
['34'],['48'],0.16,0.33,1.01
['19'],['29'],0.07,0.18,1.0
['29'],['19'],0.07,0.39,1.0
['48'],['29'],0.06,0.17,0.97
['29'],['48'],0.06,0.32,0.97
['4'],['21'],0.06,0.21,1.07
['21'],['4'],0.06,0.29,1.07
['28'],['4'],0.06,0.25,0.93
['4'],['28'],0.06,0.21,0.93
['42'],['44'],0.06,0.26,1.04
['44'],['42'],0.06,0.24,1.04
['0'],['4'],0.06,0.28,1.03
['4'],['0'],0.06,0.2,1.03
['44'],['29'],0.05,0.21,1.16
['29'],['44'],0.05,0.28,1.16
['4'],['29'],0.05,0.19,1.08
['29'],['4'],0.05,0.29,1.08
['48'],['11'],0.06,0.19,1.06
['11'],['48'],0.06,0.35,1.06
['1'],['35'],0.05,0.14,1.08
['35'],['1'],0.05,0.41,1.08
['49'],['21'],0.06,0.2,1.04
['21'],['49'],0.06,0.29,1.04
['11'],['4'],0.05,0.3,1.11
['4'],['11'],0.05,0.2,1.11
['26'],['46'],0.07,0.26,1.06
['46'],['26'],0.07,0.3,1.06
['48'],['15'],0.06,0.19,0.96
['15'],['48'],0.06,0.32,0.96
['6'],['47'],0.05,0.13,1.06
['47'],['6'],0.05,0.4,1.06
['48'],['44'],0.08,0.25,1.03
['44'],['48'],0.08,0.34,1.03
['16'],"['48', '30']",0.05,0.14,1.09
